Grupo,Usuario,Fecha
776,214,2013-07-15
776,49,2008-09-13
776,64,2010-06-01
776,772,2009-04-13
776,671,2008-11-24
776,560,2021-12-08
776,875,2019-12-07
776,195,2005-02-24
776,625,2018-05-06
776,878,2020-03-10
776,477,2012-03-10
776,589,2017-10-23
776,995,2015-09-09
776,461,2018-10-07
776,5,2015-06-07
776,479,2018-02-13
776,136,2007-01-07
776,887,2021-02-18
776,941,2018-04-30
776,670,2014-01-11
777,374,2014-04-01
777,490,2005-02-04
777,928,2010-11-14
777,602,2019-09-12
777,900,2014-04-16
777,381,2022-09-06
777,182,2021-08-23
777,313,2022-06-15
777,597,2011-12-09
777,986,2010-06-02
777,261,2015-06-12
777,44,2022-11-06
777,239,2013-06-23
777,314,2020-03-08
777,868,2017-09-18
777,592,2010-09-27
777,394,2020-06-03
777,133,2009-05-22
777,187,2009-04-25
777,42,2020-02-22
777,189,2020-01-03
777,319,2006-11-24
777,67,2020-06-08
777,873,2013-02-26
777,56,2016-06-16
777,996,2005-09-23
777,555,2011-08-19
777,692,2015-04-11
777,263,2005-06-16
777,188,2011-05-26
777,126,2016-06-15
778,545,2008-08-27
778,306,2015-07-05
778,672,2021-07-17
778,171,2008-10-06
778,381,2020-07-26
778,61,2008-07-27
778,977,2018-09-09
778,314,2017-03-20
778,801,2015-08-06
778,173,2017-06-19
778,82,2007-01-14
778,817,2018-05-07
778,485,2007-12-20
778,939,2014-01-14
778,976,2021-05-05
778,79,2009-06-17
778,258,2011-07-30
778,215,2008-02-09
778,236,2014-10-06
778,351,2016-01-11
778,274,2015-10-09
779,745,2014-01-27
779,494,2012-12-01
779,342,2010-08-19
779,761,2016-06-15
779,419,2014-01-17
779,321,2014-02-25
779,501,2010-02-06
779,819,2007-06-22
779,939,2004-11-16
779,850,2007-10-13
779,763,2020-07-10
779,425,2013-09-06
779,913,2022-10-22
779,989,2005-04-27
779,499,2019-08-02
779,575,2018-11-08
779,431,2018-02-27
779,9,2004-07-29
779,452,2008-10-24
779,920,2019-07-07
779,791,2004-03-17
779,726,2008-03-25
779,647,2021-05-30
779,354,2008-06-06
779,510,2006-08-03
779,721,2006-01-17
779,507,2006-06-24
779,893,2022-11-12
779,737,2006-11-29
779,556,2004-04-04
779,550,2013-06-27
779,580,2014-03-21
779,952,2017-04-21
779,567,2022-01-02
779,220,2011-06-04
779,931,2019-07-11
779,18,2022-07-11
779,972,2007-04-10
779,857,2020-10-14
780,391,2022-04-26
780,286,2004-10-26
780,435,2005-12-28
780,664,2014-11-11
780,470,2006-08-15
780,862,2020-06-07
780,193,2007-05-10
780,313,2009-12-22
780,776,2007-03-25
780,551,2013-03-29
780,881,2005-05-09
780,876,2020-12-07
780,773,2017-11-27
780,382,2007-11-25
780,933,2012-01-02
780,30,2007-02-28
780,627,2016-11-04
780,444,2012-05-02
780,982,2007-11-18
780,725,2013-02-05
780,127,2018-02-05
780,700,2012-12-28
781,147,2013-10-09
781,591,2012-03-31
781,471,2008-05-11
781,20,2012-06-03
781,495,2022-04-15
781,272,2016-06-24
781,935,2013-06-24
781,631,2007-02-06
781,77,2004-04-11
781,244,2014-01-01
781,41,2004-06-26
781,254,2019-04-24
781,994,2018-09-26
781,129,2009-05-07
781,498,2015-09-25
781,596,2017-07-12
781,656,2006-08-11
781,745,2014-02-16
781,262,2018-08-10
781,649,2005-11-08
781,755,2009-03-09
781,291,2014-03-10
781,766,2015-11-28
781,322,2017-08-24
781,602,2007-07-29
781,524,2011-07-07
781,949,2022-07-25
781,145,2005-02-12
781,465,2017-09-29
781,127,2016-08-01
781,84,2015-08-31
781,43,2007-04-06
781,469,2019-05-27
781,873,2017-01-31
781,5,2006-08-24
781,590,2015-03-21
781,987,2020-06-01
782,764,2013-09-25
782,380,2015-02-17
782,185,2013-10-23
782,224,2009-03-27
782,868,2021-10-22
782,604,2014-06-09
782,223,2021-02-21
782,811,2014-10-08
782,772,2022-02-20
782,769,2014-02-01
782,414,2016-10-20
782,181,2011-11-24
782,325,2016-12-09
782,60,2020-10-10
782,981,2004-11-19
782,153,2022-02-14
782,970,2012-04-29
782,457,2011-08-22
782,110,2012-08-20
782,229,2021-02-16
782,730,2017-09-01
782,5,2021-12-31
782,624,2010-09-18
782,571,2020-09-04
782,702,2010-05-22
782,163,2013-05-29
782,628,2021-11-27
782,337,2022-07-21
782,99,2007-12-06
782,602,2006-06-11
782,504,2012-11-06
782,916,2022-05-25
782,313,2019-05-20
782,346,2021-11-02
782,408,2017-10-25
783,760,2021-02-03
783,596,2015-03-19
783,370,2012-02-27
783,813,2005-05-18
783,272,2015-05-13
783,229,2009-12-05
783,720,2009-02-22
783,302,2007-02-05
783,470,2015-11-06
783,822,2013-08-30
783,828,2006-08-02
783,973,2014-01-01
783,420,2013-02-06
783,449,2005-01-25
783,171,2010-09-08
783,6,2022-08-28
783,969,2013-10-01
783,395,2007-05-26
783,818,2014-08-14
783,298,2020-02-05
783,213,2018-05-25
783,42,2022-03-19
783,5,2004-04-23
783,934,2020-11-04
783,986,2006-04-21
783,324,2020-12-26
783,610,2010-04-18
783,606,2021-05-26
783,677,2019-02-07
783,290,2021-04-06
783,864,2009-04-18
783,473,2005-05-20
783,766,2010-04-14
783,908,2015-02-01
783,854,2008-02-28
783,755,2019-07-01
784,197,2004-09-23
784,210,2012-11-04
784,105,2022-09-06
784,182,2017-12-17
784,47,2010-11-18
784,60,2017-01-23
784,248,2012-08-12
784,846,2015-04-11
784,146,2016-05-18
784,251,2008-05-02
784,779,2007-03-10
784,225,2021-09-10
784,43,2013-01-20
784,893,2017-02-14
784,673,2022-10-12
784,92,2021-12-10
784,453,2018-06-05
784,987,2013-04-03
784,877,2016-01-05
784,160,2013-12-02
785,565,2010-12-27
785,971,2005-08-24
785,480,2008-10-22
785,175,2014-08-23
785,310,2014-10-19
785,296,2022-05-24
785,84,2010-05-26
785,157,2022-07-08
785,508,2014-08-13
785,538,2017-01-19
785,952,2009-05-30
785,662,2007-06-25
785,333,2016-12-15
785,288,2017-12-10
785,2,2018-03-06
785,369,2007-04-13
785,818,2009-12-09
785,690,2012-02-17
785,494,2009-01-06
785,408,2014-10-23
785,187,2009-10-07
785,162,2014-10-15
785,805,2007-11-06
785,928,2017-01-31
785,353,2020-08-22
785,655,2007-12-08
785,856,2020-12-12
785,570,2020-11-08
786,778,2008-12-06
786,994,2011-03-08
786,771,2021-07-12
786,22,2004-03-05
786,968,2004-09-03
786,172,2010-07-12
786,701,2006-06-10
786,863,2010-03-24
786,904,2022-03-24
786,196,2012-12-25
786,755,2008-02-06
786,242,2018-06-10
786,540,2010-12-05
786,844,2016-07-19
786,205,2008-02-29
786,893,2021-03-15
786,245,2017-10-20
786,857,2018-03-29
786,873,2004-10-07
786,544,2020-10-16
786,45,2014-10-01
786,200,2010-12-15
786,680,2023-02-17
786,977,2016-10-28
786,607,2007-07-08
786,131,2006-05-12
786,104,2022-07-31
787,199,2009-11-21
787,986,2019-09-16
787,660,2007-07-16
787,106,2022-05-02
787,582,2022-03-01
787,722,2014-08-17
787,897,2018-12-09
787,708,2007-06-01
787,496,2016-03-05
787,721,2006-06-23
787,265,2011-10-18
787,796,2013-12-10
787,907,2007-12-20
787,382,2005-03-26
787,741,2004-05-31
787,241,2004-09-20
787,423,2018-04-02
787,551,2020-06-29
787,821,2019-08-02
787,617,2013-09-17
787,24,2016-11-04
787,276,2020-04-01
787,368,2019-04-20
787,45,2012-05-05
787,672,2012-12-03
787,802,2007-12-14
787,480,2016-12-22
787,663,2019-10-15
787,66,2021-08-05
787,857,2005-04-29
787,170,2009-09-27
787,12,2021-09-21
787,596,2017-04-07
787,358,2006-07-13
787,169,2008-11-22
788,119,2017-08-13
788,766,2021-07-04
788,395,2004-10-30
788,419,2004-08-12
788,143,2008-06-26
788,851,2014-08-21
788,9,2004-09-19
788,852,2013-04-30
788,764,2007-05-10
788,371,2009-04-07
788,961,2016-12-25
788,797,2010-10-18
788,612,2019-10-02
788,657,2014-02-10
788,916,2009-05-05
788,108,2020-02-03
788,935,2012-08-21
788,433,2018-07-23
788,753,2014-01-07
788,881,2012-06-01
788,380,2014-03-20
788,976,2015-11-10
788,283,2007-03-25
788,964,2013-01-21
788,986,2015-05-12
788,850,2009-01-21
788,350,2006-06-14
788,93,2023-01-11
788,159,2012-07-17
789,363,2004-03-22
789,202,2007-08-16
789,240,2007-03-17
789,654,2013-11-24
789,477,2018-04-10
789,462,2016-02-28
789,855,2010-08-02
789,860,2013-10-20
789,109,2018-08-22
789,49,2013-06-15
789,427,2018-02-17
789,366,2006-04-27
789,229,2022-03-04
789,218,2018-07-19
789,897,2016-03-06
789,143,2016-01-30
789,515,2013-11-10
789,458,2022-04-03
789,364,2020-03-22
789,375,2010-02-06
789,128,2019-10-30
789,745,2014-04-26
789,207,2009-10-24
789,95,2007-03-08
789,385,2008-01-26
789,336,2009-09-17
789,846,2011-08-12
789,67,2005-10-20
789,199,2022-08-12
789,210,2014-06-06
790,195,2004-06-14
790,325,2006-01-03
790,349,2010-12-07
790,497,2006-04-05
790,469,2022-08-12
790,248,2021-02-23
790,555,2014-09-24
790,39,2012-11-15
790,203,2019-05-16
790,806,2010-12-13
790,529,2010-09-16
790,530,2019-04-11
790,394,2004-06-29
790,61,2004-06-13
790,598,2014-01-06
790,158,2007-08-01
790,86,2022-11-16
790,675,2021-10-15
790,251,2018-01-30
790,152,2016-04-16
790,631,2017-04-01
790,976,2018-09-03
790,181,2023-02-18
790,303,2019-12-28
790,547,2008-04-15
791,358,2020-01-15
791,526,2016-08-09
791,335,2017-07-02
791,621,2014-01-22
791,788,2013-11-23
791,173,2009-08-25
791,381,2011-06-17
791,556,2018-06-15
791,61,2007-05-30
791,396,2017-09-13
791,183,2007-05-06
791,683,2013-02-18
791,106,2005-04-02
791,230,2019-11-28
791,238,2019-02-14
791,311,2015-01-29
791,889,2016-01-06
791,364,2022-05-24
791,738,2009-03-15
791,102,2021-06-03
791,781,2019-01-05
791,927,2021-06-06
791,487,2018-03-09
791,171,2009-02-21
791,557,2008-09-10
791,901,2021-01-07
791,137,2004-05-14
791,469,2014-04-26
791,569,2013-10-20
791,164,2008-01-23
791,918,2014-07-25
792,591,2014-11-16
792,757,2012-05-20
792,580,2014-04-03
792,71,2010-09-13
792,819,2013-03-28
792,466,2007-10-03
792,261,2010-04-06
792,243,2017-12-01
792,540,2004-12-16
792,172,2011-10-10
792,435,2005-07-02
792,464,2011-08-21
792,210,2021-05-17
792,994,2017-08-04
792,754,2020-02-06
792,281,2007-11-22
792,244,2011-06-04
792,212,2012-12-11
792,77,2014-10-02
792,619,2022-06-03
792,301,2021-09-09
792,948,2011-10-15
792,215,2017-02-07
792,175,2011-01-26
792,141,2006-02-11
792,27,2004-08-09
793,813,2016-04-02
793,989,2012-10-11
793,794,2016-11-18
793,620,2008-07-03
793,544,2018-09-06
793,950,2010-04-02
793,671,2020-01-10
793,854,2007-02-28
793,522,2012-04-11
793,399,2020-08-15
793,744,2019-08-28
793,274,2014-11-10
793,423,2007-05-01
793,332,2023-01-21
793,940,2011-05-04
793,881,2023-02-03
793,876,2021-04-17
793,987,2013-11-03
793,830,2020-09-18
793,249,2004-12-26
793,742,2011-05-26
793,458,2004-08-24
793,235,2008-03-29
793,888,2012-02-21
793,208,2011-08-12
793,820,2016-01-02
793,853,2004-12-22
793,890,2005-07-01
794,59,2010-04-14
794,476,2016-07-06
794,728,2007-10-17
794,815,2019-07-24
794,680,2007-02-25
794,873,2005-05-04
794,698,2014-11-05
794,970,2018-05-10
794,158,2007-08-24
794,109,2020-05-21
794,979,2013-09-25
794,407,2018-01-27
794,170,2005-04-07
794,716,2016-12-20
794,142,2016-03-14
794,533,2011-12-07
794,750,2010-04-20
794,996,2015-11-16
794,84,2009-05-18
794,761,2021-02-11
794,377,2019-02-16
794,576,2005-06-12
794,938,2014-04-19
794,647,2006-01-16
794,211,2017-11-15
794,631,2004-11-24
794,964,2009-12-25
794,288,2018-06-07
794,565,2008-09-03
794,124,2021-08-05
794,512,2013-02-04
794,546,2014-03-24
795,647,2018-06-12
795,921,2014-12-30
795,998,2019-05-10
795,160,2014-12-25
795,640,2022-02-08
795,448,2022-03-13
795,57,2007-08-10
795,773,2012-02-28
795,321,2009-05-31
795,964,2017-07-25
795,576,2006-06-01
795,573,2019-12-14
795,40,2016-03-11
795,351,2009-08-30
795,451,2012-12-30
795,153,2010-05-10
795,923,2010-03-10
795,437,2020-10-09
795,660,2022-04-19
795,329,2009-03-18
795,246,2011-04-30
795,823,2020-07-06
795,784,2005-04-01
795,488,2008-10-21
795,504,2019-03-02
795,265,2011-01-20
795,671,2010-10-31
795,865,2022-11-23
795,181,2020-12-07
795,760,2020-08-24
795,867,2015-07-23
795,102,2016-09-27
795,68,2005-08-17
795,745,2013-05-21
795,676,2014-11-05
796,99,2011-03-08
796,353,2020-01-12
796,314,2018-02-07
796,291,2014-10-30
796,543,2020-01-22
796,221,2012-12-23
796,675,2011-01-05
796,322,2016-05-30
796,373,2019-04-06
796,711,2012-08-25
796,628,2021-11-17
796,982,2011-09-02
796,65,2012-10-27
796,340,2015-09-03
796,361,2004-05-22
796,137,2008-07-06
796,248,2009-10-05
796,863,2014-07-14
796,885,2014-07-01
796,501,2009-10-16
796,398,2023-01-30
796,253,2016-05-20
796,831,2016-10-10
796,494,2022-09-25
797,771,2018-07-09
797,655,2020-05-19
797,212,2015-04-11
797,897,2009-09-25
797,859,2010-12-04
797,267,2016-04-14
797,587,2011-05-29
797,412,2014-02-07
797,768,2008-10-22
797,902,2010-07-14
797,759,2010-10-04
797,70,2015-08-19
797,638,2017-05-28
797,855,2011-01-27
797,695,2014-04-08
797,290,2005-01-06
797,578,2014-12-10
797,819,2018-08-29
797,23,2010-08-14
797,858,2012-07-04
797,207,2012-11-26
797,487,2017-08-19
797,283,2016-03-15
797,324,2017-04-01
797,892,2007-02-05
797,649,2019-08-14
797,15,2014-12-27
797,397,2017-12-08
797,994,2004-11-17
797,4,2007-05-17
797,22,2015-03-14
797,835,2012-10-26
797,865,2020-08-27
797,341,2012-01-18
797,509,2008-05-31
797,573,2011-05-07
797,231,2015-10-01
797,124,2008-09-03
797,885,2011-01-25
797,85,2011-11-03
798,598,2010-06-30
798,735,2007-02-15
798,569,2004-12-13
798,102,2007-01-12
798,159,2004-04-03
798,162,2015-12-26
798,563,2017-08-16
798,91,2007-01-24
798,470,2021-03-16
798,855,2021-05-21
798,508,2021-01-03
798,614,2007-04-29
798,603,2018-06-22
798,449,2015-09-17
798,596,2009-07-09
798,814,2005-07-15
798,445,2009-09-01
798,586,2004-07-12
798,738,2010-01-21
798,701,2016-02-20
798,469,2014-08-03
798,818,2004-12-06
798,144,2011-12-03
798,60,2017-04-23
798,55,2015-11-25
798,868,2019-06-03
798,30,2007-11-22
798,643,2011-07-26
798,592,2020-09-22
798,725,2017-05-02
799,904,2011-09-29
799,661,2006-11-08
799,785,2009-02-02
799,159,2004-04-12
799,332,2016-11-17
799,592,2009-12-13
799,839,2013-04-10
799,245,2022-11-28
799,212,2022-07-31
799,475,2018-04-10
799,341,2018-11-02
799,119,2016-03-04
799,554,2020-12-31
799,331,2015-04-04
799,325,2022-08-29
799,23,2011-06-18
799,716,2010-09-04
799,911,2022-06-17
799,536,2021-08-06
799,337,2009-02-14
799,286,2013-02-18
799,185,2014-10-04
799,67,2017-05-22
799,907,2021-08-12
799,73,2004-08-09
799,797,2012-02-20
799,24,2011-02-27
799,299,2017-05-18
800,238,2016-02-22
800,229,2015-03-03
800,432,2016-07-10
800,855,2015-02-03
800,240,2010-01-21
800,858,2016-12-23
800,57,2018-11-03
800,337,2016-07-09
800,561,2007-10-31
800,687,2022-09-11
800,551,2007-12-11
800,655,2016-03-23
800,113,2004-09-24
800,439,2020-11-21
800,434,2006-08-15
800,190,2018-03-07
800,129,2007-12-25
800,856,2008-11-05
800,637,2017-09-18
800,925,2006-04-16
800,677,2006-10-26
800,88,2016-07-31
800,590,2018-12-30
800,35,2004-12-02
801,887,2018-02-25
801,78,2023-01-09
801,522,2012-10-27
801,202,2021-02-28
801,900,2005-06-29
801,820,2017-04-27
801,43,2011-02-24
801,795,2022-07-17
801,672,2005-08-23
801,194,2007-03-08
801,139,2011-03-13
801,996,2008-10-03
801,884,2004-07-06
801,846,2022-06-08
801,829,2015-12-03
801,179,2007-10-08
801,583,2013-06-11
801,712,2017-06-05
801,138,2014-07-06
801,366,2018-09-19
801,309,2015-01-09
801,707,2014-02-13
801,563,2019-05-28
801,330,2021-07-27
801,174,2005-08-28
801,938,2016-08-15
801,242,2013-09-08
801,441,2023-03-26
801,855,2010-02-28
801,76,2010-09-05
801,273,2007-05-15
801,631,2017-08-22
802,945,2016-09-17
802,672,2009-09-16
802,420,2016-06-21
802,800,2008-04-03
802,911,2011-06-21
802,649,2015-04-15
802,278,2019-10-11
802,281,2016-09-02
802,680,2013-07-30
802,625,2019-09-08
802,839,2013-02-01
802,122,2006-01-25
802,294,2004-11-27
802,423,2009-05-25
802,780,2017-04-26
802,757,2016-04-12
802,702,2010-08-11
802,424,2017-09-01
802,858,2010-08-26
802,484,2011-12-22
802,325,2018-08-14
802,531,2011-03-02
802,302,2017-05-12
802,275,2020-09-05
802,928,2008-06-16
802,497,2020-07-18
802,836,2004-08-02
802,772,2019-01-09
802,598,2012-07-19
802,337,2014-02-04
802,571,2007-06-23
802,777,2006-06-26
802,975,2020-01-03
802,636,2021-03-15
802,667,2008-03-29
802,760,2008-07-24
802,811,2017-01-20
802,891,2007-07-15
802,897,2008-02-01
803,145,2008-05-28
803,262,2012-04-28
803,462,2012-07-24
803,517,2018-06-20
803,252,2006-06-15
803,103,2008-05-07
803,721,2018-04-18
803,34,2011-11-01
803,319,2017-03-27
803,667,2018-02-11
803,293,2008-11-26
803,662,2009-09-15
803,717,2014-03-27
803,776,2005-08-30
803,812,2021-12-17
803,625,2008-12-27
803,443,2016-11-28
803,544,2007-01-28
803,331,2010-11-25
803,917,2015-08-29
803,602,2010-10-31
803,942,2021-02-04
803,711,2016-03-19
803,305,2007-10-17
803,787,2015-04-21
803,632,2009-03-16
803,896,2018-02-26
803,861,2019-01-01
803,932,2015-05-18
803,82,2013-01-27
803,991,2018-11-03
803,350,2020-07-28
803,422,2004-05-11
803,697,2013-09-01
803,248,2007-02-03
804,11,2023-01-08
804,720,2015-09-04
804,461,2018-03-18
804,303,2006-02-04
804,237,2010-04-29
804,670,2019-01-15
804,629,2011-03-25
804,952,2006-07-24
804,889,2016-02-19
804,601,2010-05-06
804,888,2011-06-14
804,961,2021-07-29
804,773,2007-02-24
804,474,2011-04-14
804,271,2018-09-17
804,760,2007-10-08
804,838,2021-11-15
804,353,2016-12-06
804,745,2022-04-12
804,728,2022-11-02
804,55,2017-03-01
804,346,2004-03-04
804,28,2005-02-02
804,330,2022-03-07
804,649,2012-02-01
804,974,2017-05-22
804,14,2009-03-09
804,439,2010-10-19
804,448,2019-02-19
804,152,2023-02-23
804,246,2006-01-26
805,113,2014-06-01
805,889,2019-01-19
805,539,2007-12-20
805,233,2010-08-10
805,674,2018-08-26
805,304,2005-05-06
805,758,2011-10-13
805,787,2012-10-29
805,397,2014-04-16
805,352,2004-10-24
805,211,2020-01-13
805,701,2007-10-03
805,350,2018-10-23
805,964,2008-12-20
805,820,2020-11-10
805,874,2007-08-30
805,182,2010-12-20
805,706,2004-09-24
805,219,2021-04-07
805,875,2008-01-19
805,629,2021-01-14
805,861,2007-09-18
805,721,2010-02-11
805,279,2008-11-20
805,868,2019-04-09
805,93,2017-08-18
805,590,2012-02-05
805,885,2023-01-08
805,165,2010-01-19
805,33,2017-12-24
805,329,2018-10-17
805,976,2011-03-04
805,587,2006-12-06
805,214,2016-06-30
805,124,2007-06-16
805,2,2020-02-13
805,56,2005-04-09
806,570,2011-11-02
806,131,2015-11-01
806,507,2017-07-08
806,889,2006-02-05
806,825,2019-08-01
806,778,2018-05-08
806,757,2008-11-02
806,224,2015-01-25
806,4,2018-08-31
806,804,2004-07-11
806,208,2020-07-13
806,417,2011-12-29
806,66,2013-11-03
806,840,2019-01-23
806,137,2006-09-12
806,648,2005-12-31
806,671,2015-03-10
806,347,2007-04-09
806,985,2005-02-14
806,117,2020-08-22
806,910,2004-07-11
806,531,2004-12-10
806,550,2016-11-05
806,877,2012-04-22
806,752,2013-06-16
806,184,2018-10-09
806,48,2011-07-08
806,753,2008-12-11
806,981,2011-07-09
806,667,2021-09-10
806,98,2020-06-02
806,23,2019-09-09
806,631,2017-03-24
806,411,2020-10-04
806,516,2015-12-17
806,148,2008-08-26
806,632,2009-06-11
806,401,2013-06-26
807,389,2010-07-04
807,791,2006-03-06
807,218,2017-11-21
807,13,2022-07-05
807,896,2020-12-13
807,870,2010-09-24
807,661,2004-04-24
807,860,2009-12-29
807,907,2023-02-10
807,679,2012-08-21
807,509,2015-02-10
807,161,2019-12-06
807,651,2007-05-28
807,26,2013-11-11
807,392,2005-03-26
807,416,2013-03-13
807,169,2010-09-24
807,991,2005-08-09
807,346,2014-01-05
807,656,2018-10-19
807,493,2016-08-12
807,742,2020-05-18
807,856,2017-01-21
807,767,2018-02-12
807,981,2019-07-19
807,223,2006-01-05
807,127,2012-08-09
807,508,2005-04-23
808,822,2004-11-15
808,120,2016-08-19
808,897,2012-12-22
808,820,2014-11-18
808,602,2010-03-31
808,87,2008-01-12
808,497,2017-03-09
808,600,2019-01-21
808,213,2015-03-26
808,117,2017-11-10
808,1,2022-05-17
808,34,2015-03-17
808,459,2021-12-06
808,671,2018-06-08
808,54,2013-07-28
808,552,2011-05-07
808,66,2013-07-26
808,596,2014-02-21
808,713,2016-05-04
808,270,2017-05-27
808,375,2009-08-28
808,653,2017-06-14
808,994,2017-09-19
808,995,2015-12-09
808,445,2019-04-13
808,560,2021-07-14
808,359,2021-11-15
808,532,2019-10-11
808,832,2007-04-18
808,166,2009-03-28
808,366,2009-07-27
809,298,2019-06-02
809,536,2020-11-22
809,91,2008-03-30
809,148,2023-02-22
809,484,2006-02-21
809,586,2013-01-20
809,698,2010-09-12
809,890,2016-10-20
809,821,2010-08-01
809,874,2011-02-14
809,55,2004-10-15
809,511,2014-02-13
809,525,2022-10-08
809,39,2010-12-01
809,274,2022-10-04
809,464,2009-03-30
809,974,2006-04-09
809,126,2022-11-04
809,279,2005-11-30
809,608,2018-06-10
809,502,2012-12-09
809,389,2011-10-03
809,640,2014-01-21
809,909,2013-08-16
809,584,2008-04-25
809,761,2013-12-26
809,889,2020-11-03
809,838,2011-07-30
809,461,2015-01-07
809,332,2021-11-12
809,975,2008-11-23
810,386,2004-08-17
810,773,2022-12-10
810,338,2007-06-24
810,790,2022-10-03
810,14,2009-07-15
810,876,2018-01-28
810,561,2022-12-23
810,106,2013-08-18
810,423,2010-06-09
810,207,2011-06-12
810,510,2019-06-14
810,477,2011-01-02
810,77,2020-08-29
810,569,2014-03-22
810,171,2014-07-24
810,120,2016-06-17
810,562,2017-05-19
810,926,2008-05-29
810,568,2019-08-16
810,679,2022-10-07
810,830,2019-10-19
810,472,2009-03-06
810,544,2021-04-11
810,440,2014-03-31
810,631,2006-12-21
810,481,2018-09-13
811,862,2019-12-23
811,999,2011-12-05
811,72,2013-07-06
811,943,2005-06-30
811,615,2011-05-31
811,892,2005-07-15
811,801,2005-08-08
811,98,2015-05-12
811,710,2010-12-09
811,88,2013-11-01
811,314,2021-09-08
811,419,2015-09-23
811,150,2020-04-19
811,738,2008-05-19
811,97,2012-10-28
811,156,2021-09-29
811,524,2022-05-23
811,202,2008-02-17
811,147,2015-07-11
811,401,2014-12-28
811,889,2014-05-09
811,841,2013-07-10
811,17,2022-04-25
811,111,2018-01-06
812,585,2019-03-29
812,486,2022-03-26
812,341,2009-06-07
812,893,2014-04-10
812,389,2009-02-14
812,992,2017-05-03
812,184,2011-01-03
812,168,2008-05-09
812,610,2013-10-12
812,88,2011-10-18
812,192,2012-11-12
812,672,2020-10-20
812,883,2005-08-16
812,316,2016-07-27
812,493,2005-07-25
812,276,2017-08-10
812,558,2018-09-23
812,772,2012-12-13
812,462,2010-12-11
812,488,2019-02-21
812,525,2019-11-10
812,170,2004-04-06
812,37,2015-10-18
812,737,2019-11-20
812,556,2022-10-31
812,108,2016-10-26
812,748,2013-12-04
812,755,2015-12-28
812,463,2008-04-03
812,259,2011-02-03
812,455,2010-12-28
812,959,2016-02-13
812,799,2023-02-15
813,271,2013-06-02
813,467,2010-05-07
813,98,2005-09-05
813,761,2011-09-05
813,912,2012-02-01
813,811,2005-06-03
813,512,2005-07-20
813,449,2019-02-05
813,652,2008-05-21
813,225,2007-01-27
813,837,2004-04-21
813,778,2005-11-22
813,796,2019-08-24
813,759,2018-10-07
813,775,2020-07-11
813,147,2012-05-20
813,137,2011-04-28
813,166,2019-09-05
813,966,2019-01-03
813,648,2019-08-22
813,692,2020-08-15
813,644,2006-04-27
813,386,2017-02-28
813,911,2022-03-07
813,527,2018-07-15
813,768,2015-02-06
813,435,2014-06-25
813,779,2017-09-29
813,804,2011-08-05
813,337,2011-04-20
813,177,2010-09-29
813,128,2016-11-19
813,119,2017-08-29
813,598,2023-01-17
813,301,2019-11-25
814,435,2005-06-24
814,242,2009-07-10
814,372,2014-01-10
814,431,2009-11-23
814,671,2010-09-06
814,639,2008-04-15
814,381,2007-10-19
814,196,2009-01-14
814,410,2013-10-16
814,97,2015-04-11
814,496,2006-11-20
814,737,2014-05-18
814,599,2006-02-20
814,846,2018-05-17
814,61,2012-09-07
814,232,2011-07-26
814,285,2011-05-15
814,220,2007-07-19
814,694,2008-06-01
814,578,2021-09-10
814,968,2022-01-04
814,716,2005-08-23
814,495,2006-08-25
814,127,2021-07-22
814,865,2004-03-11
814,101,2011-05-26
814,690,2020-09-14
814,125,2011-08-06
814,227,2011-04-22
814,11,2014-11-21
814,733,2011-12-28
814,2,2018-01-20
814,239,2015-08-08
815,577,2004-03-10
815,799,2015-06-25
815,529,2015-11-22
815,60,2013-10-10
815,87,2012-11-26
815,955,2009-06-25
815,475,2016-09-29
815,253,2007-02-09
815,764,2017-11-28
815,449,2019-11-28
815,371,2023-03-02
815,71,2014-01-07
815,940,2010-06-25
815,109,2018-09-07
815,840,2019-03-10
815,782,2014-12-20
815,309,2019-05-25
815,211,2015-05-10
815,400,2007-02-19
815,53,2011-06-08
815,403,2017-03-18
815,59,2011-10-24
815,99,2017-02-16
815,803,2019-01-01
815,643,2013-05-14
815,549,2015-12-09
815,150,2009-07-03
815,746,2011-10-29
815,748,2009-03-24
815,640,2011-04-23
815,639,2004-03-31
815,46,2018-12-04
815,282,2016-07-06
815,833,2011-06-08
815,5,2022-03-14
815,735,2017-07-15
815,456,2018-06-22
815,353,2019-12-04
815,444,2009-10-06
816,396,2016-01-08
816,230,2013-08-12
816,156,2017-05-25
816,456,2010-02-21
816,178,2021-08-28
816,809,2018-01-12
816,884,2009-06-06
816,516,2020-05-05
816,169,2022-05-22
816,1,2011-07-04
816,954,2022-01-03
816,769,2019-09-30
816,957,2016-06-07
816,137,2007-11-07
816,694,2007-12-11
816,578,2005-02-09
816,20,2015-01-19
816,760,2006-01-05
816,804,2005-08-22
816,903,2017-11-19
816,97,2011-11-02
816,115,2023-01-21
816,604,2006-04-24
816,678,2015-03-01
816,251,2004-11-01
816,191,2006-05-07
816,399,2023-02-13
816,544,2007-07-09
816,90,2007-09-08
816,658,2020-11-10
816,581,2019-04-25
816,761,2009-06-27
817,328,2013-04-05
817,536,2017-12-09
817,495,2018-12-16
817,722,2017-01-19
817,333,2020-03-09
817,409,2007-05-26
817,202,2012-08-02
817,827,2017-11-18
817,778,2022-07-02
817,32,2004-03-01
817,294,2004-10-02
817,51,2023-01-24
817,761,2020-06-13
817,499,2007-07-11
